brand_source,brand_external_id,source,external_id,name,lat,lng,address
burgerking-kr-adb,burgerking,official-web,00000583,버거킹 대전가오점,36.3066737,127.4560317,대전광역시 동구 은어송로 63
burgerking-kr-adb,burgerking,official-web,00000393,버거킹 대전관저점,36.299292523826125,127.33896845269916,대전광역시 서구 구봉로 147번길 68-12
burgerking-kr-adb,burgerking,official-web,00010006,버거킹 대전관평점,36.4252862,127.3897464,대전광역시 유성구 테크노4로 105
burgerking-kr-adb,burgerking,official-web,00000447,버거킹 대전노은역점,36.3751035,127.3191307,대전광역시 유성구 은구비남로33번길 61
burgerking-kr-adb,burgerking,official-web,00000508,버거킹 대전대동DT점,36.3249586,127.4459107,대전광역시 동구 계족로 120
burgerking-kr-adb,burgerking,official-web,00010156,버거킹 대전도마점,36.3125494,127.3797473,대전광역시 서구 계백로 1426
burgerking-kr-adb,burgerking,official-web,00010042,버거킹 대전도안점,36.3318089,127.3386219,대전광역시 서구 동서대로 682
burgerking-kr-adb,burgerking,official-web,00000409,버거킹 대전둔산1점,36.3505317,127.3774762,대전광역시 서구 대덕대로 193
burgerking-kr-adb,burgerking,official-web,00010141,버거킹 대전문지점,36.3948165,127.4052089,대전광역시 유성구 문지로 311-32
burgerking-kr-adb,burgerking,official-web,00000255,버거킹 대전반석DT점,36.3907847362,127.316216926,대전광역시 유성구 북유성대로 288
burgerking-kr-adb,burgerking,official-web,00010028,버거킹 대전시청점,36.3498712,127.3898448,대전광역시 서구 문예로 35
burgerking-kr-adb,burgerking,official-web,00000658,버거킹 대전신탄진점,36.44914659557142,127.42069653338694,대전광역시 대덕구 대덕대로 1554
burgerking-kr-adb,burgerking,official-web,00000330,버거킹 대전용두DT점,36.3251035884,127.4099233423,대전광역시 중구 계룡로 853
burgerking-kr-adb,burgerking,official-web,00000437,버거킹 대전용문역점,36.3390074,127.3919162,대전광역시 서구 계룡로 630
burgerking-kr-adb,burgerking,official-web,00000359,버거킹 대전월평점,36.3624439542,127.3773168456,대전광역시 서구 월평북로 81
burgerking-kr-adb,burgerking,official-web,00000387,버거킹 대전유성온천역점,36.354291396993354,127.34217468935789,대전광역시 유성구 대학로 8
burgerking-kr-adb,burgerking,official-web,00000284,버거킹 대전터미널DT점,36.3481376,127.4349228,대전광역시 동구 동서대로 1664
burgerking-kr-adb,burgerking,official-web,00010111,버거킹 대전현대아울렛점,36.4234369,127.3985168,"대전광역시 유성구 테크노중앙로 123,지상3층3202-2호"
