brand_source,brand_external_id,source,external_id,name,lat,lng,address
mcdonalds-kr-adb,mcdonalds,official-web,0403,맥도날드 명동,37.564146,126.9845069,서울 중구 명동7길 8
mcdonalds-kr-adb,mcdonalds,official-web,0449,맥도날드 명동 2호점,37.5605158,126.9846104,서울 중구 퇴계로 116-1 (회현동 3가)
mcdonalds-kr-adb,mcdonalds,official-web,0569,맥도날드 명지대점,37.579896,126.924725,서울특별시 서대문구 거북골로 25 (남가좌동)
mcdonalds-kr-adb,mcdonalds,official-web,0123,맥도날드 목동,37.528116,126.863788,서울 양천구 목동로 221
mcdonalds-kr-adb,mcdonalds,official-web,0524,맥도날드 목원대점,36.3303563,127.3376545,대전 유성구 도안북로 81 (용계동)
mcdonalds-kr-adb,mcdonalds,official-web,0681,맥도날드 목포남악DT점,34.8107491,126.4606712,전남 무안군 삼향읍 남악3로 58
mcdonalds-kr-adb,mcdonalds,official-web,0413,맥도날드 목포석현DT,34.8172292,126.4203474,전남 목포시 영산로 577
mcdonalds-kr-adb,mcdonalds,official-web,0579,맥도날드 목포하당DT점,34.800431,126.433771,전남 목포시 통일대로 88 (상동)
mcdonalds-kr-adb,mcdonalds,official-web,0514,맥도날드 문학DT점,37.4382026,126.6888976,인천 미추홀구 매소홀로 600 (문학동)
mcdonalds-kr-adb,mcdonalds,official-web,0535,맥도날드 미아역,37.626944,127.026192,서울 강북구 도봉로 204 미아역 맥도날드
mcdonalds-kr-adb,mcdonalds,official-web,0643,맥도날드 미아DT,37.618093,127.021708,서울 강북구 삼양로 158
mcdonalds-kr-adb,mcdonalds,official-web,0666,맥도날드 밀양 DT,35.491029,128.746135,경남 밀양시 밀양대로 1872
mcdonalds-kr-adb,mcdonalds,official-web,0032,맥도날드 방배,37.481612,126.997127,서울 서초구 방배로 81 유경빌딩 1층
mcdonalds-kr-adb,mcdonalds,official-web,0220,맥도날드 방촌 DT,35.8811089,128.6668421,대구 동구 동촌로 243
mcdonalds-kr-adb,mcdonalds,official-web,0608,맥도날드 방학역DT점,37.670048,127.043274,서울 도봉구 도봉로 735
mcdonalds-kr-adb,mcdonalds,official-web,0458,맥도날드 범일 SK DT,35.1375351,129.0641472,부산 동구 자성로 127
mcdonalds-kr-adb,mcdonalds,official-web,0529,맥도날드 병점DT점,37.205453,127.037108,경기 화성시 경기대로 1004 (병점동)
mcdonalds-kr-adb,mcdonalds,official-web,0661,맥도날드 보라매,37.5003258,126.9200103,서울 영등포구 여의대방로 145 세인트빌딩
mcdonalds-kr-adb,mcdonalds,official-web,0129,맥도날드 부곡,35.2395625,129.0918982,부산 금정구 수림로 12 에스케이아파트 상가 맥도날드
mcdonalds-kr-adb,mcdonalds,official-web,0563,맥도날드 부산 구남DT점,35.198924,128.995988,부산 북구 백양대로 1045 (구포동)
mcdonalds-kr-adb,mcdonalds,official-web,0687,맥도날드 부산 남천DT점,35.1478008,129.1107721,부산 수영구 수영로 470
mcdonalds-kr-adb,mcdonalds,official-web,0488,맥도날드 부산교대 DT점,35.1928227,129.079559,부산 연제구 중앙대로 1179 (거제동)
mcdonalds-kr-adb,mcdonalds,official-web,0587,맥도날드 부산구서DT,35.2589962,129.0909939,부산 금정구 중앙대로 1957
mcdonalds-kr-adb,mcdonalds,official-web,0523,맥도날드 부산기장 DT,35.2395851,129.2204796,부산 기장군 기장읍 기장대로 500
mcdonalds-kr-adb,mcdonalds,official-web,0659,맥도날드 부산다대DT점,35.0587439,128.9715034,부산 사하구 다대로 532-1
mcdonalds-kr-adb,mcdonalds,official-web,0106,맥도날드 부산대 2,35.229515,129.087488,부산 금정구 금정로60번길 24 해자빌딩 1층 맥도날드 부산대2호점
mcdonalds-kr-adb,mcdonalds,official-web,0626,맥도날드 부산덕천 DT,35.2193532,129.0064388,부산 북구 금곡대로 107
mcdonalds-kr-adb,mcdonalds,official-web,0622,맥도날드 부산동명대DT점,35.1228007,129.0997316,부산 남구 신선로 424
mcdonalds-kr-adb,mcdonalds,official-web,0683,맥도날드 부산명지DT점,35.0974674,128.9225055,부산 강서구 명지국제8로 270
mcdonalds-kr-adb,mcdonalds,official-web,0652,맥도날드 부산범전DT,35.1653457,129.0643637,부산 부산진구 중앙대로 823
mcdonalds-kr-adb,mcdonalds,official-web,0625,맥도날드 부산사직DT점,35.1943637,129.0669049,부산 동래구 아시아드대로 110
mcdonalds-kr-adb,mcdonalds,official-web,0506,맥도날드 부산송정DT,35.18386,129.20147,부산 해운대구 해운대로 1114
mcdonalds-kr-adb,mcdonalds,official-web,0537,맥도날드 부산수영SK DT점,35.1682444,129.1143187,부산 수영구 연수로 411 (수영동)
mcdonalds-kr-adb,mcdonalds,official-web,0669,맥도날드 부산엄궁 DT,35.128014,128.969062,부산 사상구 낙동대로 745
mcdonalds-kr-adb,mcdonalds,official-web,0610,맥도날드 부산영도DT,35.092896,129.045401,부산 영도구 태종로 150
mcdonalds-kr-adb,mcdonalds,official-web,0497,맥도날드 부산온천 SK DT,35.206364,129.073908,부산 동래구 충렬대로 121
mcdonalds-kr-adb,mcdonalds,official-web,0678,맥도날드 부산정관DT점,35.3205339,129.1773511,부산 기장군 정관읍 정관로 584
mcdonalds-kr-adb,mcdonalds,official-web,0694,맥도날드 부산초량 DT,35.1172315,129.0413088,부산 동구 중앙대로 228
mcdonalds-kr-adb,mcdonalds,official-web,0691,맥도날드 부산하단DT,35.1040914,128.9711394,부산 사하구 낙동대로 431
mcdonalds-kr-adb,mcdonalds,official-web,0521,맥도날드 부산황령DT점,35.1448686,129.0978176,부산 남구 황령대로 374 (대연동)
mcdonalds-kr-adb,mcdonalds,official-web,0598,맥도날드 부천북부역,37.485544,126.782317,경기 부천시 부천로 11
mcdonalds-kr-adb,mcdonalds,official-web,0637,맥도날드 부천심곡DT,37.483618,126.774632,경기 부천시 경인로 170
mcdonalds-kr-adb,mcdonalds,official-web,0647,맥도날드 부천역곡역DT,37.483738,126.809594,경기 부천시 경인로 487
mcdonalds-kr-adb,mcdonalds,official-web,0640,맥도날드 부천원종DT,37.5177814,126.8044098,경기 부천시 소사로 689
mcdonalds-kr-adb,mcdonalds,official-web,0182,맥도날드 부평역,37.489788,126.723239,인천 부평구 광장로 16
mcdonalds-kr-adb,mcdonalds,official-web,0188,맥도날드 부평중앙,37.4941027,126.723369,인천 부평구 부평문화로 65
mcdonalds-kr-adb,mcdonalds,official-web,0472,맥도날드 부평SK DT,37.5000338,126.7226495,인천 부평구 부평대로 96
mcdonalds-kr-adb,mcdonalds,official-web,0416,맥도날드 북수원DT점,37.3051514,127.002735,경기 수원시 장안구 경수대로 991 (송죽동)
mcdonalds-kr-adb,mcdonalds,official-web,0351,맥도날드 분당효자점,37.374311,127.136348,경기 성남시 분당구 불정로 379 (서현동)
mcdonalds-kr-adb,mcdonalds,official-web,0054,맥도날드 사직점,35.195991,129.060616,부산 동래구 사직북로 1 (사직동)
mcdonalds-kr-adb,mcdonalds,official-web,0480,맥도날드 사천DT,35.080744,128.083462,경남 사천시 사천읍 사천대로 1838
mcdonalds-kr-adb,mcdonalds,official-web,0085,맥도날드 삼선,37.5894108,127.0075428,서울 성북구 동소문로 13 일화빌딩 1층
mcdonalds-kr-adb,mcdonalds,official-web,0471,맥도날드 삼성역,37.5082794,127.0587636,서울 강남구 삼성로92길 29 도일빌딩 1층
mcdonalds-kr-adb,mcdonalds,official-web,0600,맥도날드 상계DT,37.672395,127.056223,서울 노원구 동일로 1612
mcdonalds-kr-adb,mcdonalds,official-web,0204,맥도날드 상무대,35.153713,126.847691,광주 서구 치평로 72
mcdonalds-kr-adb,mcdonalds,official-web,0611,맥도날드 상일동점,37.5498037,127.1753478,서울 강동구 상일로6길 39
mcdonalds-kr-adb,mcdonalds,official-web,0662,맥도날드 서면 3,35.154629,129.061099,부산 부산진구 중앙대로692번길 33
mcdonalds-kr-adb,mcdonalds,official-web,0648,맥도날드 서산DT,36.772804,126.441134,충남 서산시 충의로 3
mcdonalds-kr-adb,mcdonalds,official-web,0675,맥도날드 서울 상암 DMC,37.5804493,126.8899133,서울 마포구 월드컵북로 400 1층 맥도날드
mcdonalds-kr-adb,mcdonalds,official-web,0725,맥도날드 서울 태릉입구역DT,37.6202095879751,127.075128533636,서울 노원구 동일로 1010
mcdonalds-kr-adb,mcdonalds,official-web,0507,맥도날드 서울교대점,37.4939517,127.0161834,서울 서초구 서초대로 316(서초동)
mcdonalds-kr-adb,mcdonalds,official-web,0655,맥도날드 서울둔촌DT,37.52928,127.137334,서울 강동구 양재대로 1382
mcdonalds-kr-adb,mcdonalds,official-web,0631,맥도날드 서울번동DT점,37.621142,127.045245,서울특별시 강북구 월계로 191
mcdonalds-kr-adb,mcdonalds,official-web,0391,맥도날드 서울시청,37.5667729,126.9794809,서울 중구 남대문로9길 51 효덕빌딩
mcdonalds-kr-adb,mcdonalds,official-web,0620,맥도날드 서울시흥DT,37.45046,126.902621,서울 금천구 시흥대로 184
mcdonalds-kr-adb,mcdonalds,official-web,0371,맥도날드 서울역,37.5546203,126.9704671,서울 용산구 청파로 378 서울역 2층
mcdonalds-kr-adb,mcdonalds,official-web,0389,맥도날드 서초뱅뱅,37.490081,127.030926,"서울 서초구 강남대로 305, 101호(서초 현대렉시온)"
mcdonalds-kr-adb,mcdonalds,official-web,0404,맥도날드 서초GS점,37.486518,127.009527,서울 서초구 효령로49길 52 (서초동)
mcdonalds-kr-adb,mcdonalds,official-web,0674,맥도날드 서판교 DT,37.3906413,127.0840039,경기 성남시 분당구 운중로 190
mcdonalds-kr-adb,mcdonalds,official-web,0515,맥도날드 석촌역,37.5059873,127.1091036,서울 송파구 백제고분로 390
mcdonalds-kr-adb,mcdonalds,official-web,0408,맥도날드 선릉,37.5034932,127.0470395,서울 강남구 테헤란로 326 아이타워 1층 맥도날드
mcdonalds-kr-adb,mcdonalds,official-web,0554,맥도날드 성남신흥DT점,37.451099,127.148536,경기 성남시 수정구 수정로 306 (신흥동)
mcdonalds-kr-adb,mcdonalds,official-web,0048,맥도날드 세이브존 노원,37.6366485,127.0689352,서울 노원구 한글비석로 57 (하계동)
mcdonalds-kr-adb,mcdonalds,official-web,0090,맥도날드 세이브존 대전점,36.35164,127.39557,대전 서구 둔산로 201 (하계동)
mcdonalds-kr-adb,mcdonalds,official-web,0414,맥도날드 속초DT,38.1898673,128.583929,강원 속초시 동해대로 4118
mcdonalds-kr-adb,mcdonalds,official-web,0562,맥도날드 송도GS DT점,37.385219,126.6446957,인천 연수구 하모니로 128 (송도동)
mcdonalds-kr-adb,mcdonalds,official-web,0276,맥도날드 송정역,37.561718,126.809705,"서울 강서구 공항대로 21 (공항동,맥도날드)"
mcdonalds-kr-adb,mcdonalds,official-web,0251,맥도날드 송탄,37.08079,127.050829,경기 평택시 쇼핑로 13
mcdonalds-kr-adb,mcdonalds,official-web,0613,맥도날드 송파잠실DT,37.504361,127.077051,서울 송파구 도곡로 434
mcdonalds-kr-adb,mcdonalds,official-web,0555,맥도날드 수내역,37.378172,127.113477,경기 성남시 분당구 백현로101번길 29 C&C 빌딩 1층
mcdonalds-kr-adb,mcdonalds,official-web,0589,맥도날드 수원 망포DT,37.246121,127.054623,경기도 수원시 영통구 덕영대로 1499 (망포동)
mcdonalds-kr-adb,mcdonalds,official-web,0550,맥도날드 수원 성균관대,37.298442,126.971211,경기 수원시 장안구 서부로 2127
